,From Date,To Date,Remote Station ID,Station,Total Fares for the Week,Contains Holiday,Gas Price
17633,2020-04-18,2020-04-24,R008,111TH STREET,1359.0,Yes,2.24
17634,2020-04-18,2020-04-24,R009,121ST STREET,1643.0,Yes,2.24
17635,2020-04-18,2020-04-24,R010,42ND STREET & 8TH AVENUE,9867.0,Yes,2.24
17636,2020-04-18,2020-04-24,R011,42ND STREET & 8TH AVENUE,18867.0,Yes,2.24
17637,2020-04-18,2020-04-24,R012,34TH STREET & 8TH AVENUE,12107.0,Yes,2.24
17638,2020-04-18,2020-04-24,R013,34TH STREET & 8TH AVENUE,4774.0,Yes,2.24
17639,2020-04-18,2020-04-24,R014,FULTON STREET,16195.0,Yes,2.24
17640,2020-04-18,2020-04-24,R015,FIFTH AVENUE,1800.0,Yes,2.24
17641,2020-04-18,2020-04-24,R016,LEXINGTON AVENUE,1468.0,Yes,2.24
17642,2020-04-18,2020-04-24,R017,LEXINGTON AVENUE,6989.0,Yes,2.24
17643,2020-04-18,2020-04-24,R018,ROOSEVELT AVE/JACKSON HTS,27944.0,Yes,2.24
17644,2020-04-18,2020-04-24,R019,179TH STREET & HILLSIDE AVE,12650.0,Yes,2.24
17645,2020-04-18,2020-04-24,R020,47-50 STREETS/ROCKEFELLER,8686.0,Yes,2.24
17646,2020-04-18,2020-04-24,R021,42ND STREET & 6TH AVENUE,8058.0,Yes,2.24
17647,2020-04-18,2020-04-24,R022,34TH STREET & 6TH AVENUE,16034.0,Yes,2.24
17648,2020-04-18,2020-04-24,R023,34TH STREET & 6TH AVENUE,11682.0,Yes,2.24
17649,2020-04-18,2020-04-24,R024,SUTPHIN BOULEVARD,14475.0,Yes,2.24
17650,2020-04-18,2020-04-24,R025,JAMAICA CENTER-PARSONS BLVD,26085.0,Yes,2.24
17651,2020-04-18,2020-04-24,R027,WALL STREET,3707.0,Yes,2.24
17652,2020-04-18,2020-04-24,R028,FULTON & WILLIAM STREETS,7924.0,Yes,2.24
17653,2020-04-18,2020-04-24,R029,PARK PLACE,8609.0,Yes,2.24
17654,2020-04-18,2020-04-24,R030,CHAMBERS STREET,4306.0,Yes,2.24
17655,2020-04-18,2020-04-24,R031,34TH STREET & 7TH AVENUE,6393.0,Yes,2.24
17656,2020-04-18,2020-04-24,R032,42ND STREET/TIMES SQUARE,8462.0,Yes,2.24
17657,2020-04-18,2020-04-24,R033,42ND STREET/TIMES SQUARE,12218.0,Yes,2.24
17658,2020-04-18,2020-04-24,R034,125TH STREET & BROADWAY,3629.0,Yes,2.24
17659,2020-04-18,2020-04-24,R035,168TH STREET & BROADWAY,15103.0,Yes,2.24
17660,2020-04-18,2020-04-24,R036,DYCKMAN STREET,6130.0,Yes,2.24
17661,2020-04-18,2020-04-24,R037,207TH STREET,4719.0,Yes,2.24
17662,2020-04-18,2020-04-24,R038,215TH STREET,994.0,Yes,2.24
17663,2020-04-18,2020-04-24,R039,225TH STREET,3897.0,Yes,2.24
17664,2020-04-18,2020-04-24,R040,231ST STREET,6062.0,Yes,2.24
17665,2020-04-18,2020-04-24,R041,BOWLING GREEN & BATTERY PL,4947.0,Yes,2.24
17666,2020-04-18,2020-04-24,R042,BOWLING GREEN & BROADWAY,1330.0,Yes,2.24
17667,2020-04-18,2020-04-24,R043,WALL STREET,3149.0,Yes,2.24
17668,2020-04-18,2020-04-24,R044,BROOKLYN BRIDGE,8385.0,Yes,2.24
17669,2020-04-18,2020-04-24,R045,42ND STREET & GRAND CENTRAL,1.0,Yes,2.24
17670,2020-04-18,2020-04-24,R046,42ND STREET & GRAND CENTRAL,13940.0,Yes,2.24
17671,2020-04-18,2020-04-24,R047,42ND STREET & GRAND CENTRAL,9879.0,Yes,2.24
17672,2020-04-18,2020-04-24,R048,42ND STREET & 3RD AVENUE,3357.0,Yes,2.24
17673,2020-04-18,2020-04-24,R049,51ST STREET & LEXINGTON AVE,3846.0,Yes,2.24
17674,2020-04-18,2020-04-24,R050,59TH STREET & LEXINGTON AVE,4345.0,Yes,2.24
17675,2020-04-18,2020-04-24,R051,59TH STREET & LEXINGTON AVE,12652.0,Yes,2.24
17676,2020-04-18,2020-04-24,R052,WOODLAWN ROAD,4933.0,Yes,2.24
17677,2020-04-18,2020-04-24,R053,149TH STREET & 3RD AVENUE,16283.0,Yes,2.24
17678,2020-04-18,2020-04-24,R054,FIFTH AVENUE & 42ND STREET,2000.0,Yes,2.24
17679,2020-04-18,2020-04-24,R055,MAIN STREET,22770.0,Yes,2.24
17680,2020-04-18,2020-04-24,R056,NEVINS STREET,5995.0,Yes,2.24
17681,2020-04-18,2020-04-24,R057,BARCLAYS CENTER,20148.0,Yes,2.24
17682,2020-04-18,2020-04-24,R058,BERGEN STREET,1006.0,Yes,2.24
17683,2020-04-18,2020-04-24,R059,GRAND ARMY PLAZA,2075.0,Yes,2.24
17684,2020-04-18,2020-04-24,R060,EASTERN PARKWAY,759.0,Yes,2.24
17685,2020-04-18,2020-04-24,R061,NOSTRAND AVENUE,2423.0,Yes,2.24
17686,2020-04-18,2020-04-24,R062,UTICA AVENUE,23854.0,Yes,2.24
17687,2020-04-18,2020-04-24,R063,SUTTER AVENUE,6839.0,Yes,2.24
17688,2020-04-18,2020-04-24,R064,SARATOGA AVENUE,5456.0,Yes,2.24
17689,2020-04-18,2020-04-24,R065,ROCKAWAY AVENUE,5123.0,Yes,2.24
17690,2020-04-18,2020-04-24,R066,JUNIUS STREET,2286.0,Yes,2.24
17691,2020-04-18,2020-04-24,R067,PENNSYLVANIA AVENUE,4491.0,Yes,2.24
17692,2020-04-18,2020-04-24,R068,VAN SICLEN AVENUE,3197.0,Yes,2.24
17693,2020-04-18,2020-04-24,R069,NEW LOTS AVENUE,5954.0,Yes,2.24
17694,2020-04-18,2020-04-24,R070,ST GEORGE TERMINAL,2636.0,Yes,2.24
17695,2020-04-18,2020-04-24,R072,34TH STREET - HUDSON YARDS,4674.0,Yes,2.24
17696,2020-04-18,2020-04-24,R079,FIFTH AVENUE & 60TH STREET,2388.0,Yes,2.24
17697,2020-04-18,2020-04-24,R080,57TH STREET & 7TH AVENUE,9261.0,Yes,2.24
17698,2020-04-18,2020-04-24,R081,49TH STREET & 7TH AVENUE,3447.0,Yes,2.24
17699,2020-04-18,2020-04-24,R082,28TH STREET & BROADWAY,1840.0,Yes,2.24
17700,2020-04-18,2020-04-24,R083,23RD STREET & 5TH AVENUE,3984.0,Yes,2.24
17701,2020-04-18,2020-04-24,R084,59TH STREET/COLUMBUS CIRCLE,22965.0,Yes,2.24
17702,2020-04-18,2020-04-24,R085,8TH STREET & BROADWAY,2571.0,Yes,2.24
17703,2020-04-18,2020-04-24,R086,PRINCE STREET & BROADWAY,1175.0,Yes,2.24
17704,2020-04-18,2020-04-24,R087,CITY HALL,1012.0,Yes,2.24
17705,2020-04-18,2020-04-24,R088,CORTLANDT STREET,3061.0,Yes,2.24
17706,2020-04-18,2020-04-24,R089,JAY ST-METROTECH,813.0,Yes,2.24
17707,2020-04-18,2020-04-24,R090,39TH AVENUE & 31ST STREET,969.0,Yes,2.24
17708,2020-04-18,2020-04-24,R091,36TH AVENUE & 31ST STREET,2591.0,Yes,2.24
17709,2020-04-18,2020-04-24,R092,BROADWAY & 31ST STREET,3997.0,Yes,2.24
17710,2020-04-18,2020-04-24,R093,30TH AVENUE & 31ST STREET,5604.0,Yes,2.24
17711,2020-04-18,2020-04-24,R094,ASTORIA BLVD & 31ST STREET,2783.0,Yes,2.24
17712,2020-04-18,2020-04-24,R095,DITMARS BLVD & 31ST STREET,5574.0,Yes,2.24
17713,2020-04-18,2020-04-24,R096,82ND STREET-JACKSON HEIGHTS,7589.0,Yes,2.24
17714,2020-04-18,2020-04-24,R097,JUNCTION BLVD-ROOSEVELT AVE,12917.0,Yes,2.24
17715,2020-04-18,2020-04-24,R098,CHURCH AVENUE,12056.0,Yes,2.24
17716,2020-04-18,2020-04-24,R099,DEKALB AVENUE,8569.0,Yes,2.24
17717,2020-04-18,2020-04-24,R100,METROPOLITAN AVENUE,2232.0,Yes,2.24
17718,2020-04-18,2020-04-24,R101,145TH STREET,13544.0,Yes,2.24
17719,2020-04-18,2020-04-24,R102,125TH STREET,17388.0,Yes,2.24
17720,2020-04-18,2020-04-24,R103,BROADWAY-EAST NEW YORK,8243.0,Yes,2.24
17721,2020-04-18,2020-04-24,R104,167TH ST-GRAND CONCOURSE,8551.0,Yes,2.24
17722,2020-04-18,2020-04-24,R105,14TH STREET & 7TH AVENUE,7638.0,Yes,2.24
17723,2020-04-18,2020-04-24,R106,CASTLE HILL AVENUE,5247.0,Yes,2.24
17724,2020-04-18,2020-04-24,R107,WESTCHESTER SQUARE,4426.0,Yes,2.24
17725,2020-04-18,2020-04-24,R108,BOROUGH HALL - COURT STREET,9602.0,Yes,2.24
17726,2020-04-18,2020-04-24,R109,CHURCH AVENUE & NOSTRAND AV,7742.0,Yes,2.24
17727,2020-04-18,2020-04-24,R110,FLATBUSH AVE & NOSTRAND AV,12042.0,Yes,2.24
17728,2020-04-18,2020-04-24,R111,23RD STREET & 8TH AVENUE,5987.0,Yes,2.24
17729,2020-04-18,2020-04-24,R112,FORDHAM RD/GRAND CONCOURSE,8925.0,Yes,2.24
17730,2020-04-18,2020-04-24,R113,SEVENTH AVENUE & WEST 53RD,3011.0,Yes,2.24
17731,2020-04-18,2020-04-24,R114,PARSONS BLVD & HILLSIDE AV,4912.0,Yes,2.24
17732,2020-04-18,2020-04-24,R115,169TH STREET & HILLSIDE AVE,3567.0,Yes,2.24
17733,2020-04-18,2020-04-24,R116,50TH STREET & 7TH AVENUE,4447.0,Yes,2.24
17734,2020-04-18,2020-04-24,R117,242ND STREET & BROADWAY,4049.0,Yes,2.24
17735,2020-04-18,2020-04-24,R118,CANAL STREET,2326.0,Yes,2.24
17736,2020-04-18,2020-04-24,R119,FORDHAM ROAD & JEROME AVE,9087.0,Yes,2.24
17737,2020-04-18,2020-04-24,R120,MORRISON AVE & WESTCHESTER,6184.0,Yes,2.24
17738,2020-04-18,2020-04-24,R121,QUEENSBORO PLAZA,5558.0,Yes,2.24
17739,2020-04-18,2020-04-24,R122,90TH STREET/ELMHURST AVENUE,10757.0,Yes,2.24
17740,2020-04-18,2020-04-24,R123,FRANKLIN AVE/EASTERN PKWY,7441.0,Yes,2.24
17741,2020-04-18,2020-04-24,R124,KINGSTON AVE/EASTERN PKWY,2649.0,Yes,2.24
17742,2020-04-18,2020-04-24,R125,BROAD STREET & WALL STREET,1878.0,Yes,2.24
17743,2020-04-18,2020-04-24,R126,175TH STREET/FT WASHINGTON,5265.0,Yes,2.24
17744,2020-04-18,2020-04-24,R127,JAY ST-METROTECH,11548.0,Yes,2.24
17745,2020-04-18,2020-04-24,R128,SUTPHIN BLVD-HILLSIDE AVE,2358.0,Yes,2.24
17746,2020-04-18,2020-04-24,R129,BERGEN STREET-SMITH STREET,3103.0,Yes,2.24
17747,2020-04-18,2020-04-24,R130,KINGS HIGHWAY-MCDONALD AVE,2484.0,Yes,2.24
17748,2020-04-18,2020-04-24,R131,23RD STREET-PARK AVE SOUTH,6724.0,Yes,2.24
17749,2020-04-18,2020-04-24,R132,125TH STREET-LEXINGTON AVE,21409.0,Yes,2.24
17750,2020-04-18,2020-04-24,R133,MOSHOLU PARKWAY-JEROME AVE,8702.0,Yes,2.24
17751,2020-04-18,2020-04-24,R134,HUNTERS PT AVE-49TH AVE,2456.0,Yes,2.24
17752,2020-04-18,2020-04-24,R135,NEWKIRK AVE-NOSTRAND AVE,6838.0,Yes,2.24
17753,2020-04-18,2020-04-24,R136,SHEEPSHEAD BAY ROAD,7341.0,Yes,2.24
17754,2020-04-18,2020-04-24,R137,MYRTLE AVE-GATES AVENUE,12100.0,Yes,2.24
17755,2020-04-18,2020-04-24,R138,WEST 4TH ST-WASHINGTON SQ,9197.0,Yes,2.24
17756,2020-04-18,2020-04-24,R139,CANAL STREET-LISPENARD ST,3153.0,Yes,2.24
17757,2020-04-18,2020-04-24,R140,QUEENS PLAZA-JACKSON AVE,3884.0,Yes,2.24
17758,2020-04-18,2020-04-24,R141,71ST AVE-CONTINENTAL AVE,10328.0,Yes,2.24
17759,2020-04-18,2020-04-24,R142,ESSEX ST-DELANCEY ST,12125.0,Yes,2.24
17760,2020-04-18,2020-04-24,R143,28TH STREET-PARK AVE SOUTH,7837.0,Yes,2.24
17761,2020-04-18,2020-04-24,R144,96TH STREET-LEXINGTON AVE,10015.0,Yes,2.24
17762,2020-04-18,2020-04-24,R145,241ST ST-WHITE PLAINS RD,5201.0,Yes,2.24
17763,2020-04-18,2020-04-24,R146,HUNTS PT AVE-SOUTHERN BLVD,10098.0,Yes,2.24
17764,2020-04-18,2020-04-24,R147,61ST STREET-ROOSEVELT AVE,7831.0,Yes,2.24
17765,2020-04-18,2020-04-24,R148,PARKSIDE AVE-OCEAN AVE,4899.0,Yes,2.24
17766,2020-04-18,2020-04-24,R149,NEWKIRK PLAZA,6218.0,Yes,2.24
17767,2020-04-18,2020-04-24,R150,AVENUE U-EAST 16TH STREET,3657.0,Yes,2.24
17768,2020-04-18,2020-04-24,R151,STILLWELL AVE-CONEY ISLAND,10751.0,Yes,2.24
17769,2020-04-18,2020-04-24,R152,ROCKAWAY PKWY-GLENWOOD RD,3126.0,Yes,2.24
17770,2020-04-18,2020-04-24,R153,UTICA AVE-STUYVESANT AVE,10051.0,Yes,2.24
17771,2020-04-18,2020-04-24,R154,TREMONT AVE-179TH ST,8365.0,Yes,2.24
17772,2020-04-18,2020-04-24,R155,KINGSBRIDGE RD-196TH ST,7155.0,Yes,2.24
17773,2020-04-18,2020-04-24,R156,BEDFORD PARK BLVD-203RD ST,5124.0,Yes,2.24
17774,2020-04-18,2020-04-24,R157,205TH ST-BAINBRIDGE AVE,7279.0,Yes,2.24
17775,2020-04-18,2020-04-24,R158,UNION TURNPIKE-KEW GARDENS,11381.0,Yes,2.24
17776,2020-04-18,2020-04-24,R159,116TH STREET-COLUMBIA,3264.0,Yes,2.24
17777,2020-04-18,2020-04-24,R160,ASTOR PLACE-4 AVENUE,3600.0,Yes,2.24
17778,2020-04-18,2020-04-24,R161,KINGSBRIDGE RD-JEROME AVE,8502.0,Yes,2.24
17779,2020-04-18,2020-04-24,R162,ELDER AVE-WESTCHESTER AVE,6228.0,Yes,2.24
17780,2020-04-18,2020-04-24,R163,14TH STREET-6TH AVENUE,4506.0,Yes,2.24
17781,2020-04-18,2020-04-24,R164,66TH STREET-BROADWAY,3795.0,Yes,2.24
17782,2020-04-18,2020-04-24,R165,TOMPKINSVILLE,616.0,Yes,2.24
